id,text_span,label,Arabic
740356006,"I wonder how far a white congressman would get saying, ""I attended the Klavern, but I don't agree with the KKK's views about black people.""","Whataboutism,Straw_Men,Red_Herring",أتساءل إلى أي مدى سيقول عضو الكونغرس الأبيض، «حضرت كلافيرن، لكنني لا أتفق مع وجهات نظر KKK حول السود».
763260610,shocking information,Loaded_Language,معلومات صادمة
770938827,overzealous,Loaded_Language,مفرط الحماس
788056108,By what possible stretch of the imagination would such an occupant be suited for the Chair of Peter,Doubt,بأي امتداد ممكن من الخيال سيكون مثل هذا الشاغل مناسبًا لرئيس بيتر.
763761219,our leaders,Flag-Waving,قادتنا
765385479,defend the life of an Australian citizen,Flag-Waving,الدفاع عن حياة مواطن أسترالي
999000184,"For me, U.S. aid should be leverage.
I will be using my position in Congress so that no country, not one, should be able to get aid from the U.S. when they still promote that kind of injustice",Flag-Waving,"بالنسبة لي، يجب أن تكون المساعدات الأمريكية النفوذ.
سأستخدم موقفي في الكونغرس حتى لا يتمكن أي بلد، ولا أحد، من الحصول على مساعدة من الولايات المتحدة عندما لا يزالون يروجون لهذا النوع من الظلم"
778139122,especially horrified,Loaded_Language,مذعورة بشكل خاص
773520636,"Are Christians to submit to those who have redefined marriage where a man can now ""marry"" a man and a woman can now ""marry"" a woman",Doubt,هل يجب على المسيحيين الخضوع لأولئك الذين أعادوا تعريف الزواج حيث يمكن للرجل الآن «الزواج» من رجل وامرأة يمكن الآن «الزواج» من امرأة؟
757611486,‘infidels’,"Name_Calling,Labeling",«الكفار»
787002327,Jihadist Psychopath,"Name_Calling,Labeling",مختل عقليا جهاديا
780414700,"stave off, this deep illness in the Church",Loaded_Language,درء هذا المرض العميق في الكنيسة
777488669,such injustices are bound to occur in any judicial system,Thought-terminating_Cliches,ولا بد أن تحدث هذه المظالم في أي نظام قضائي.
766632016,"The Jews claim that it happened to them alone and that the number of Jews who died in that Holocaust was six million.
What we have here are historical errors",Doubt,"ويدعي اليهود أن ذلك حدث لهم وحدهم وأن عدد اليهود الذين ماتوا في تلك المحرقة كان ستة ملايين.
ما لدينا هنا أخطاء تاريخية"
786250729,"the world is watching, and they get it completely","Exaggeration,Minimisation",العالم يراقب، ويحصلون عليه بالكامل
764609985,mishandled,Loaded_Language,أسيء التعامل
764518567,willful intent to commit an act she knew was wrongful,Doubt,النية المتعمدة لارتكاب فعل كانت تعرف أنه غير مشروع
111111122,bombshells,Loaded_Language,قذائف
701837665,ridiculous and illogical,Loaded_Language,سخيفة وغير منطقية
711566593,For Jeff Sessions San Francisco’s sanctuary city policy “led to the preventable and heartbreaking death of Kate Steinle,Appeal_to_Authority,بالنسبة لجلسات جيف، أدت سياسة مدينة الملاذ في سان فرانسيسكو «إلى وفاة كيت شتاينل التي يمكن الوقاية منها والمفجعة.
707451080,deeply disturbing,Loaded_Language,مزعج للغاية
999000312,a whistleblower or a spy,"Name_Calling,Labeling",المبلغين عن المخالفات أو الجاسوس
111111135,fervently,Loaded_Language,بحماس
790483991,How can one avoid concluding that the reason they do not provide the documentation is that they know it confirms my testimony,Doubt,كيف يمكن للمرء أن يتجنب الاستنتاج بأن سبب عدم تقديمهم للوثائق هو أنهم يعرفون أنها تؤكد شهادتي؟
787730392,violent attacks,Loaded_Language,هجمات عنيفة
790666929,lawless party,Loaded_Language,حزب بلا قانون
999001619,especial venom,Loaded_Language,سم خاص
762546428,brainwashing,Repetition,غسل دماغ
766942310,America’s savior,"Name_Calling,Labeling",منقذ أمريكا
111111131,dramatic,Loaded_Language,دراماتيكي
787002327,hateful conduct,"Name_Calling,Labeling",سلوك بغيض
780786973,they know there is no Russian Collusion,Causal_Oversimplification,يعلمون أنه لا يوجد تواطؤ روسي
738207834,media-savvy frontman for the “ultra-liberal” “wing”,"Name_Calling,Labeling",مهاجم إعلامي من أجل «الجناح» «الليبرالي للغاية»
111111133,ire,Loaded_Language,حريق
772836731,the despicable US Republican Senators John McCain and Lindsey Graham,"Name_Calling,Labeling",عضومجلس الشيوخ الجمهوري الأمريكي الحقير جون ماكين وليندسي جراهام
757611486,proselytizing,Repetition,التبشير
738207834,arch-conservative”,"Name_Calling,Labeling",اللدود المحافظ»
793534424,pals,Loaded_Language,أصدقاء
999000135,"There, I said it",Loaded_Language,هناك، قلت ذلك
738028498,it will take a terrible toll both on human life and on the economy,Appeal_to_fear-prejudice,فإنه سيلحق خسائر فادحة على كل من حياة الإنسان والاقتصاد.
763761219,Red Flag Laws,Repetition,قوانين العلم الأحمر
999001621,smear,Loaded_Language,تشويه
787002327,a vicious lie,Loaded_Language,كذبة شريرة
703698295,given the boot,Loaded_Language,بالنظر إلى التمهيد
778664280,gross dereliction of duty,Loaded_Language,التقصير الجسيم للواجب
715588833,"Continued inaction while the laity and a few good priests are left to themselves to defend, as best they can, the constant teaching of the Church against the abuses of a tyrant on the Chair of Peter threatens the hierarchs with a legacy of shame and a terrible accountability before the Just Judge",Appeal_to_fear-prejudice,"استمرار التقاعس في حين أن العلمانيين وعدد قليل من الكهنة الجيدين يتركون لأنفسهم للدفاع, قدر الإمكان, التعليم المستمر للكنيسة ضد انتهاكات طاغية على كرسي بطرس يهدد التسلسل الهرمي بإرث من العار والمساءلة الرهيبة أمام القاضي العادل"
788816478,look like the loon she is,Loaded_Language,تبدو وكأنها لوون هي
999001299,frivolous,Loaded_Language,تافه
755170235,aggressively,Loaded_Language,بقوة
772836731,"evidence.
The presstitute media instead of protesting this attempt at a coup against the President of the United States, trumpet the accusation as self-evident truth","Whataboutism,Straw_Men,Red_Herring","دليل.
وبدلا من الاحتجاج على هذه المحاولة للانقلاب ضد رئيس الولايات المتحدة، تبوق الاتهام باعتباره حقيقة بديهية"
770156173,neocon poster-girl,"Name_Calling,Labeling",ملصق نيوكون - فتاة
700387229,“It has been a long time since we have seen the plague in an urban environment,Appeal_to_Authority,«لقد مر وقت طويل منذ أن رأينا الطاعون في بيئة حضرية
707772906,shout my story to the world with a megaphone,"Exaggeration,Minimisation",صرخ قصتي للعالم مع مكبر الصوت
697454736,A moral catastrophe is self-evidently underway and it is not possible honestly to deny its cause,Appeal_to_fear-prejudice,من الواضح أن كارثة أخلاقية جارية ولا يمكن بصدق إنكار قضيتها.
782448403,ghost guns,Repetition,البنادق الأشباح
711596363,heartbreaking death,Loaded_Language,الموت المفجع
772836731,the insouciant American voters,"Name_Calling,Labeling",الناخبون الأمريكيون اللامبالاة
789121798,pro-life judge,"Name_Calling,Labeling",قاضي مؤيد للحياة
736231219,he “has a much larger following and elected officials meet with him openly.”,"Bandwagon,Reductio_ad_hitlerum",«لديه متابعة أكبر بكثير والمسؤولون المنتخبون يجتمعون معه علنا».
737457870,Obviously not going to happen,Doubt,من الواضح أنه لن يحدث
785801366,tyrants,"Name_Calling,Labeling",الطغاة
778730964,"The mosque has attracted radicals over the years, including a man who later helped bomb the World Trade Center in 1993","Bandwagon,Reductio_ad_hitlerum",اجتذب المسجد المتطرفين على مر السنين، بما في ذلك رجل ساعد في وقت لاحق في تفجير مركز التجارة العالمي في عام 1993
